review_file,predicted_sentiment
7765_9.txt,positive
7766_1.txt,negative
7766_10.txt,positive
7767_10.txt,positive
7767_4.txt,negative
7768_1.txt,negative
7768_10.txt,positive
7769_1.txt,negative
7769_10.txt,positive
776_1.txt,positive
776_8.txt,positive
7770_10.txt,positive
7770_3.txt,negative
7771_1.txt,positive
7771_10.txt,positive
7772_2.txt,negative
7772_8.txt,positive
7773_10.txt,positive
7773_2.txt,positive
7774_1.txt,negative
7774_10.txt,positive
7775_10.txt,positive
7775_2.txt,negative
7776_1.txt,negative
7776_10.txt,positive
7777_3.txt,negative
7777_9.txt,positive
7778_10.txt,positive
7778_3.txt,negative
7779_10.txt,positive
7779_3.txt,negative
777_10.txt,positive
777_2.txt,negative
7780_10.txt,positive
7780_2.txt,negative
7781_1.txt,negative
7781_10.txt,positive
7782_1.txt,negative
7782_10.txt,negative
7783_1.txt,negative
7783_10.txt,positive
7784_1.txt,negative
7784_10.txt,positive
7785_10.txt,positive
7785_3.txt,negative
7786_2.txt,positive
7786_7.txt,positive
7787_10.txt,positive
7787_3.txt,negative
7788_1.txt,positive
7788_10.txt,positive
7789_1.txt,negative
7789_10.txt,positive
778_1.txt,negative
778_9.txt,positive
7790_10.txt,positive
7790_3.txt,positive
7791_4.txt,negative
7791_9.txt,positive
7792_10.txt,negative
7792_3.txt,negative
7793_10.txt,positive
7793_4.txt,negative
7794_1.txt,negative
7794_10.txt,positive
7795_1.txt,negative
7795_10.txt,negative
7796_1.txt,negative
7796_10.txt,positive
7797_1.txt,positive
7797_10.txt,positive
7798_1.txt,negative
7798_10.txt,positive
7799_10.txt,positive
7799_2.txt,positive
779_1.txt,negative
779_8.txt,positive
77_10.txt,positive
77_2.txt,negative
7800_10.txt,positive
7800_3.txt,negative
7801_1.txt,negative
7801_10.txt,positive
7802_2.txt,positive
7802_9.txt,positive
7803_10.txt,positive
7803_2.txt,negative
7804_10.txt,positive
7804_4.txt,negative
7805_1.txt,negative
7805_10.txt,positive
7806_2.txt,negative
7806_8.txt,positive
7807_10.txt,positive
7807_2.txt,negative
7808_1.txt,negative
7808_9.txt,positive
7809_10.txt,positive
7809_2.txt,positive
780_3.txt,negative
780_9.txt,positive
7810_1.txt,negative
7810_10.txt,positive
7811_10.txt,negative
7811_4.txt,negative
7812_1.txt,negative
7812_9.txt,positive
7813_3.txt,negative
7813_7.txt,positive
7814_1.txt,negative
7814_8.txt,positive
7815_1.txt,negative
7815_7.txt,positive
7816_1.txt,negative
7816_7.txt,positive
7817_2.txt,negative
7817_7.txt,positive
7818_2.txt,negative
7818_8.txt,positive
7819_1.txt,negative
7819_10.txt,positive
781_4.txt,negative
781_9.txt,positive
7820_1.txt,negative
7820_7.txt,positive
7821_1.txt,negative
7821_7.txt,positive
7822_1.txt,negative
7822_8.txt,positive
7823_1.txt,negative
7823_7.txt,positive
7824_1.txt,negative
7824_7.txt,positive
7825_1.txt,negative
7825_10.txt,positive
7826_1.txt,negative
7826_9.txt,positive
7827_10.txt,positive
7827_4.txt,negative
7828_1.txt,negative
7828_10.txt,positive
7829_4.txt,positive
7829_7.txt,negative
782_3.txt,positive
782_9.txt,positive
7830_1.txt,negative
7830_10.txt,positive
7831_2.txt,negative
7831_8.txt,negative
7832_2.txt,negative
7832_8.txt,negative
7833_3.txt,negative
7833_9.txt,negative
7834_3.txt,positive
7834_8.txt,negative
7835_1.txt,negative
7835_7.txt,negative
7836_4.txt,negative
7836_9.txt,positive
7837_4.txt,positive
7837_9.txt,positive
7838_4.txt,negative
7838_9.txt,positive
7839_2.txt,negative
7839_8.txt,positive
783_1.txt,negative
783_8.txt,positive
7840_4.txt,negative
7840_9.txt,positive
7841_4.txt,negative
7841_7.txt,positive
7842_1.txt,negative
7842_8.txt,negative
7843_4.txt,negative
7843_8.txt,positive
7844_3.txt,positive
7844_9.txt,positive
7845_2.txt,negative
7845_8.txt,positive
7846_4.txt,positive
7846_9.txt,positive
7847_10.txt,positive
7847_2.txt,negative
7848_10.txt,positive
7848_2.txt,negative
7849_4.txt,positive
7849_9.txt,positive
784_10.txt,positive
784_4.txt,negative
7850_10.txt,positive
7850_4.txt,positive
7851_4.txt,positive
7851_8.txt,positive
7852_4.txt,negative
7852_8.txt,positive
7853_1.txt,negative
7853_8.txt,positive
7854_1.txt,negative
7854_8.txt,positive
7855_1.txt,negative
7855_7.txt,positive
7856_1.txt,negative
7856_10.txt,positive
7857_10.txt,positive
7857_3.txt,negative
7858_3.txt,negative
7858_8.txt,positive
7859_1.txt,negative
7859_8.txt,positive
785_2.txt,negative
785_7.txt,positive
7860_10.txt,positive
7860_3.txt,negative
7861_3.txt,negative
7861_8.txt,positive
7862_1.txt,negative
7862_8.txt,positive
7863_1.txt,negative
7863_9.txt,positive
7864_2.txt,negative
7864_8.txt,positive
7865_1.txt,negative
7865_7.txt,positive
7866_1.txt,negative
7866_7.txt,positive
7867_10.txt,positive
7867_2.txt,negative
7868_1.txt,negative
7868_8.txt,positive
7869_1.txt,negative
7869_10.txt,positive
786_10.txt,positive
786_3.txt,negative
7870_1.txt,negative
7870_10.txt,positive
7871_1.txt,negative
7871_9.txt,positive
7872_1.txt,negative
7872_10.txt,positive
7873_1.txt,negative
7873_10.txt,positive
7874_1.txt,negative
7874_8.txt,negative
7875_4.txt,negative
7875_7.txt,negative
7876_1.txt,negative
7876_9.txt,positive
7877_10.txt,positive
7877_4.txt,negative
7878_3.txt,negative
7878_7.txt,positive
7879_10.txt,positive
7879_3.txt,negative
787_1.txt,negative
787_9.txt,positive
7880_10.txt,positive
7880_2.txt,negative
7881_3.txt,negative
7881_7.txt,positive
7882_3.txt,positive
7882_8.txt,positive
7883_1.txt,negative
7883_9.txt,positive
7884_3.txt,positive
7884_9.txt,positive
7885_1.txt,negative
7885_8.txt,positive
7886_3.txt,positive
7886_8.txt,positive
7887_3.txt,positive
7887_7.txt,positive
7888_10.txt,positive
7888_4.txt,positive
7889_3.txt,positive
7889_7.txt,positive
788_1.txt,negative
788_10.txt,positive
7890_10.txt,negative
7890_2.txt,negative
7891_1.txt,negative
7891_10.txt,positive
7892_1.txt,negative
7892_10.txt,negative
7893_1.txt,negative
7893_8.txt,negative
7894_1.txt,negative
7894_9.txt,positive
7895_1.txt,negative
7895_7.txt,positive
7896_1.txt,negative
7896_8.txt,positive
7897_1.txt,negative
7897_9.txt,positive
7898_1.txt,negative
7898_10.txt,negative
7899_1.txt,negative
7899_8.txt,positive
789_1.txt,negative
789_8.txt,negative
78_1.txt,negative
78_8.txt,positive
7900_1.txt,negative
7900_9.txt,positive
7901_1.txt,negative
7901_8.txt,positive
7902_1.txt,negative
7902_9.txt,positive
7903_1.txt,negative
7903_10.txt,positive
7904_1.txt,negative
7904_10.txt,positive
7905_10.txt,positive
7905_4.txt,positive
7906_10.txt,positive
7906_2.txt,negative
7907_1.txt,negative
7907_10.txt,positive
7908_1.txt,negative
7908_7.txt,positive
7909_2.txt,negative
7909_9.txt,negative
790_1.txt,negative
790_10.txt,positive
7910_10.txt,positive
7910_2.txt,negative
7911_2.txt,negative
7911_7.txt,positive
7912_2.txt,negative
7912_7.txt,positive
7913_1.txt,negative
7913_9.txt,positive
7914_1.txt,negative
7914_8.txt,positive
7915_2.txt,negative
7915_7.txt,positive
7916_10.txt,positive
7916_3.txt,negative
7917_1.txt,negative
7917_8.txt,negative
7918_3.txt,negative
7918_8.txt,positive
7919_2.txt,negative
7919_9.txt,positive
791_10.txt,positive
791_4.txt,negative
7920_10.txt,positive
7920_2.txt,negative
7921_3.txt,negative
7921_7.txt,positive
7922_3.txt,positive
7922_8.txt,positive
7923_4.txt,negative
7923_9.txt,positive
7924_2.txt,negative
7924_8.txt,positive
7925_10.txt,positive
7925_2.txt,negative
7926_4.txt,negative
7926_7.txt,positive
7927_10.txt,positive
7927_3.txt,negative
7928_10.txt,positive
7928_4.txt,negative
7929_1.txt,negative
7929_9.txt,positive
792_2.txt,negative
792_8.txt,negative
7930_10.txt,positive
7930_3.txt,negative
7931_3.txt,negative
7931_9.txt,negative
7932_10.txt,positive
7932_4.txt,positive
7933_1.txt,negative
7933_8.txt,positive
7934_1.txt,negative
7934_10.txt,positive
7935_3.txt,negative
7935_9.txt,positive
7936_1.txt,negative
7936_10.txt,positive
7937_1.txt,negative
7937_10.txt,positive
7938_1.txt,negative
7938_10.txt,positive
7939_1.txt,negative
7939_10.txt,positive
793_1.txt,negative
793_8.txt,positive
7940_1.txt,negative
7940_10.txt,positive
7941_1.txt,negative
7941_10.txt,positive
7942_10.txt,positive
7942_3.txt,negative
7943_2.txt,negative
7943_9.txt,negative
7944_1.txt,negative
7944_10.txt,positive
7945_2.txt,positive
7945_9.txt,positive
7946_3.txt,negative
7946_8.txt,positive
7947_10.txt,positive
7947_4.txt,positive
7948_3.txt,negative
7948_8.txt,positive
7949_10.txt,positive
7949_3.txt,negative
794_1.txt,negative
794_7.txt,positive
7950_3.txt,negative
7950_8.txt,positive
7951_3.txt,positive
7951_7.txt,positive
7952_1.txt,negative
7952_7.txt,positive
7953_1.txt,negative
7953_9.txt,positive
7954_2.txt,negative
7954_9.txt,positive
7955_1.txt,negative
7955_10.txt,positive
7956_1.txt,negative
7956_10.txt,negative
7957_1.txt,positive
7957_9.txt,positive
7958_10.txt,positive
7958_4.txt,negative
7959_10.txt,positive
7959_2.txt,negative
795_10.txt,positive
795_3.txt,negative
7960_10.txt,positive
7960_2.txt,positive
7961_10.txt,positive
7961_4.txt,negative
7962_1.txt,negative
7962_10.txt,positive
7963_10.txt,positive
7963_3.txt,negative
7964_1.txt,negative
7964_9.txt,positive
7965_4.txt,negative
7965_9.txt,positive
7966_3.txt,negative
7966_8.txt,positive
7967_4.txt,negative
7967_8.txt,positive
7968_4.txt,negative
7968_8.txt,positive
7969_10.txt,positive
7969_3.txt,negative
796_10.txt,positive
796_4.txt,negative
7970_10.txt,positive
7970_3.txt,negative
7971_3.txt,negative
7971_8.txt,positive
7972_1.txt,negative
7972_10.txt,positive
7973_4.txt,negative
7973_9.txt,positive
7974_1.txt,negative
7974_10.txt,positive
7975_1.txt,negative
7975_10.txt,positive
7976_10.txt,positive
7976_3.txt,negative
7977_1.txt,negative
7977_7.txt,negative
7978_10.txt,positive
7978_3.txt,negative
7979_3.txt,positive
7979_8.txt,positive
797_1.txt,negative
797_10.txt,positive
7980_3.txt,negative
7980_7.txt,positive
7981_4.txt,negative
7981_7.txt,positive
7982_1.txt,negative
7982_10.txt,positive
7983_10.txt,positive
7983_4.txt,negative
7984_2.txt,negative
7984_9.txt,positive
7985_1.txt,positive
7985_8.txt,positive
7986_1.txt,negative
7986_8.txt,positive
7987_1.txt,negative
7987_8.txt,positive
7988_1.txt,negative
7988_9.txt,positive
7989_10.txt,positive
7989_3.txt,negative
798_1.txt,negative
798_10.txt,positive
7990_1.txt,negative
7990_9.txt,positive
7991_1.txt,negative
7991_10.txt,positive
7992_1.txt,negative
7992_9.txt,positive
7993_1.txt,negative
7993_10.txt,positive
7994_10.txt,positive
7994_2.txt,negative
7995_10.txt,positive
7995_2.txt,negative
7996_10.txt,positive
7996_3.txt,positive
7997_1.txt,negative
7997_9.txt,positive
7998_10.txt,positive
7998_4.txt,negative
7999_1.txt,negative
7999_7.txt,positive
799_4.txt,negative
799_7.txt,negative
79_2.txt,negative
79_8.txt,positive
7_1.txt,negative
7_9.txt,positive
8000_10.txt,negative
8000_3.txt,negative
8001_1.txt,negative
8001_9.txt,positive
8002_3.txt,negative
8002_9.txt,positive
8003_3.txt,negative
8003_9.txt,negative
8004_1.txt,negative
8004_10.txt,positive
8005_10.txt,positive
8005_4.txt,negative
8006_2.txt,positive
8006_9.txt,positive
8007_1.txt,negative
8007_10.txt,positive
8008_10.txt,positive
8008_4.txt,negative
8009_10.txt,positive
8009_2.txt,negative
800_3.txt,negative
800_8.txt,positive
8010_4.txt,negative
8010_9.txt,positive
8011_1.txt,negative
8011_9.txt,positive
8012_4.txt,positive
8012_7.txt,negative
8013_3.txt,negative
8013_9.txt,negative
8014_10.txt,positive
8014_4.txt,positive
8015_2.txt,negative
8015_9.txt,positive
8016_1.txt,negative
8016_8.txt,positive
8017_10.txt,positive
8017_3.txt,negative
8018_1.txt,negative
8018_10.txt,positive
8019_1.txt,negative
8019_8.txt,positive
801_2.txt,negative
801_8.txt,positive
8020_2.txt,negative
8020_9.txt,positive
8021_1.txt,negative
8021_9.txt,positive
8022_3.txt,positive
8022_7.txt,positive
8023_10.txt,positive
8023_4.txt,positive
8024_10.txt,positive
8024_2.txt,negative
8025_1.txt,negative
8025_7.txt,negative
8026_10.txt,positive
8026_3.txt,negative
8027_1.txt,negative
8027_10.txt,positive
8028_1.txt,negative
8028_9.txt,positive
8029_1.txt,negative
8029_8.txt,positive
802_1.txt,negative
802_7.txt,negative
8030_1.txt,negative
8030_10.txt,positive
8031_1.txt,negative
8031_9.txt,positive
8032_1.txt,negative
8032_10.txt,positive
8033_1.txt,negative
8033_9.txt,positive
8034_3.txt,negative
8034_9.txt,positive
8035_10.txt,positive
8035_3.txt,negative
8036_4.txt,negative
8036_8.txt,positive
8037_1.txt,negative
8037_7.txt,positive
8038_10.txt,positive
8038_2.txt,positive
8039_3.txt,negative
8039_8.txt,positive
803_10.txt,negative
803_3.txt,negative
8040_4.txt,negative
8040_8.txt,positive
8041_3.txt,positive
8041_8.txt,positive
8042_1.txt,negative
8042_7.txt,positive
8043_2.txt,negative
8043_9.txt,positive
8044_2.txt,negative
8044_9.txt,positive
8045_1.txt,negative
8045_9.txt,positive
8046_1.txt,negative
8046_8.txt,positive
8047_1.txt,negative
8047_10.txt,positive
8048_1.txt,negative
8048_7.txt,negative
8049_3.txt,negative
8049_7.txt,positive
804_1.txt,negative
804_8.txt,positive
8050_1.txt,negative
8050_7.txt,negative
8051_10.txt,positive
8051_4.txt,negative
8052_10.txt,positive
8052_4.txt,positive
8053_3.txt,negative
8053_8.txt,positive
8054_1.txt,negative
8054_8.txt,positive
8055_2.txt,negative
8055_9.txt,positive
8056_2.txt,negative
8056_8.txt,positive
8057_4.txt,positive
8057_9.txt,positive
8058_1.txt,negative
8058_10.txt,positive
8059_3.txt,negative
8059_8.txt,negative
805_1.txt,negative
805_10.txt,positive
8060_3.txt,negative
8060_9.txt,positive
8061_3.txt,negative
8061_9.txt,positive
8062_10.txt,positive
8062_3.txt,negative
8063_10.txt,positive
8063_3.txt,negative
8064_1.txt,negative
8064_8.txt,positive
8065_4.txt,negative
8065_7.txt,positive
8066_3.txt,negative
8066_7.txt,positive
8067_1.txt,negative
8067_8.txt,positive
8068_10.txt,positive
8068_2.txt,negative
8069_4.txt,positive
8069_8.txt,positive
806_1.txt,negative
806_10.txt,positive
8070_2.txt,negative
8070_8.txt,positive
8071_2.txt,negative
8071_8.txt,positive
8072_10.txt,positive
8072_4.txt,positive
8073_10.txt,positive
8073_4.txt,negative
8074_10.txt,positive
8074_4.txt,positive
8075_2.txt,positive
8075_9.txt,positive
8076_1.txt,negative
8076_10.txt,negative
8077_1.txt,negative
8077_7.txt,negative
8078_3.txt,negative
8078_8.txt,positive
8079_1.txt,negative
8079_10.txt,negative
807_10.txt,positive
807_3.txt,negative
8080_4.txt,negative
8080_7.txt,positive
8081_2.txt,negative
8081_7.txt,positive
8082_1.txt,negative
8082_7.txt,negative
8083_1.txt,negative
8083_8.txt,positive
8084_2.txt,negative
8084_8.txt,positive
8085_1.txt,negative
8085_9.txt,positive
8086_1.txt,negative
8086_9.txt,positive
8087_1.txt,negative
8087_10.txt,negative
8088_10.txt,positive
8088_4.txt,positive
8089_1.txt,negative
8089_9.txt,negative
808_10.txt,positive
808_3.txt,positive
8090_1.txt,negative
8090_8.txt,positive
8091_1.txt,negative
8091_7.txt,positive
8092_4.txt,negative
8092_7.txt,positive
8093_2.txt,negative
8093_7.txt,negative
8094_2.txt,negative
8094_7.txt,negative
8095_10.txt,positive
8095_4.txt,negative
8096_1.txt,negative
8096_7.txt,positive
8097_2.txt,negative
8097_7.txt,positive
8098_3.txt,negative
8098_7.txt,positive
8099_2.txt,negative
8099_9.txt,positive
809_1.txt,negative
809_10.txt,positive
80_4.txt,positive
80_7.txt,negative
8100_2.txt,negative
8100_8.txt,positive
8101_2.txt,negative
8101_8.txt,positive
8102_4.txt,positive
8102_9.txt,positive
8103_10.txt,positive
8103_4.txt,negative
8104_4.txt,negative
8104_8.txt,positive
8105_3.txt,positive
8105_8.txt,positive
8106_10.txt,positive
8106_3.txt,negative
8107_10.txt,positive
8107_2.txt,positive
8108_1.txt,negative
8108_10.txt,positive
8109_1.txt,negative
8109_9.txt,positive
810_1.txt,positive
810_9.txt,positive
8110_2.txt,negative
8110_8.txt,positive
8111_1.txt,negative
8111_10.txt,positive
8112_1.txt,negative
8112_9.txt,positive
8113_2.txt,negative
8113_8.txt,positive
8114_3.txt,negative
8114_8.txt,positive
8115_3.txt,positive
8115_8.txt,positive
8116_10.txt,positive
8116_4.txt,positive
8117_10.txt,positive
8117_4.txt,negative
8118_1.txt,negative
8118_9.txt,positive
8119_10.txt,positive
8119_4.txt,negative
811_1.txt,negative
811_10.txt,positive
8120_4.txt,negative
8120_7.txt,positive
8121_1.txt,negative
8121_8.txt,positive
8122_1.txt,negative
8122_9.txt,positive
8123_1.txt,negative
8123_9.txt,negative
8124_3.txt,negative
8124_8.txt,positive
8125_2.txt,negative
8125_8.txt,positive
8126_3.txt,positive
8126_7.txt,positive
8127_10.txt,positive
8127_3.txt,negative
8128_4.txt,negative
8128_8.txt,positive
8129_4.txt,negative
8129_9.txt,positive
812_3.txt,negative
812_7.txt,positive
8130_10.txt,positive
8130_4.txt,positive
8131_1.txt,negative
8131_9.txt,positive
8132_3.txt,negative
8132_7.txt,positive
8133_4.txt,negative
8133_8.txt,positive
8134_2.txt,negative
8134_7.txt,negative
8135_1.txt,negative
8135_8.txt,negative
8136_4.txt,positive
8136_7.txt,positive
8137_1.txt,negative
8137_8.txt,positive
8138_2.txt,negative
8138_9.txt,positive
8139_10.txt,positive
8139_4.txt,negative
813_1.txt,negative
813_10.txt,positive
8140_4.txt,negative
8140_7.txt,positive
8141_10.txt,positive
8141_4.txt,negative
8142_10.txt,positive
8142_3.txt,negative
8143_4.txt,negative
8143_7.txt,positive
8144_10.txt,positive
8144_3.txt,negative
8145_3.txt,negative
8145_9.txt,positive
8146_4.txt,negative
8146_9.txt,positive
8147_10.txt,positive
8147_4.txt,negative
8148_10.txt,positive
8148_2.txt,negative
8149_1.txt,negative
8149_10.txt,positive
814_4.txt,negative
814_7.txt,positive
8150_1.txt,negative
8150_10.txt,positive
8151_2.txt,negative
8151_9.txt,positive
8152_1.txt,negative
8152_10.txt,positive
8153_10.txt,positive
8153_2.txt,negative
8154_1.txt,negative
8154_10.txt,positive
8155_1.txt,negative
8155_9.txt,positive
8156_1.txt,negative
8156_10.txt,positive
8157_1.txt,negative
8157_10.txt,positive
8158_3.txt,negative
8158_8.txt,positive
8159_4.txt,negative
8159_7.txt,positive
815_3.txt,negative
815_7.txt,positive
8160_10.txt,positive
8160_3.txt,negative
8161_10.txt,positive
8161_3.txt,negative
8162_2.txt,negative
8162_9.txt,positive
8163_1.txt,negative
8163_7.txt,positive
8164_2.txt,negative
8164_8.txt,positive
8165_10.txt,positive
8165_2.txt,negative
8166_1.txt,negative
8166_10.txt,positive
8167_1.txt,negative
8167_10.txt,positive
8168_1.txt,negative
8168_10.txt,positive
8169_2.txt,negative
8169_8.txt,positive
816_3.txt,positive
816_7.txt,positive
8170_1.txt,negative
8170_10.txt,positive
8171_1.txt,positive
8171_10.txt,positive
8172_10.txt,positive
8172_4.txt,negative
8173_1.txt,positive
8173_10.txt,positive
8174_4.txt,negative
8174_9.txt,positive
8175_10.txt,positive
8175_4.txt,negative
8176_4.txt,negative
8176_7.txt,positive
8177_1.txt,negative
8177_8.txt,positive
8178_3.txt,negative
8178_7.txt,positive
8179_2.txt,negative
8179_8.txt,positive
817_1.txt,negative
817_7.txt,positive
8180_3.txt,negative
8180_9.txt,positive
8181_10.txt,positive
8181_3.txt,negative
8182_1.txt,negative
8182_10.txt,positive
8183_3.txt,positive
8183_7.txt,positive
8184_4.txt,negative
8184_9.txt,positive
8185_4.txt,negative
8185_9.txt,positive
8186_4.txt,negative
8186_8.txt,positive
8187_1.txt,negative
8187_8.txt,positive
8188_1.txt,negative
8188_10.txt,positive
8189_1.txt,negative
8189_7.txt,negative
818_1.txt,negative
818_9.txt,positive
8190_2.txt,negative
8190_9.txt,positive
8191_10.txt,positive
8191_3.txt,negative
8192_4.txt,positive
8192_9.txt,positive
8193_1.txt,negative
8193_9.txt,positive
8194_1.txt,negative
8194_8.txt,positive
8195_1.txt,negative
8195_8.txt,positive
8196_1.txt,negative
8196_10.txt,positive
8197_3.txt,negative
8197_8.txt,positive
8198_1.txt,negative
8198_8.txt,positive
8199_1.txt,negative
8199_9.txt,positive
819_1.txt,negative
819_7.txt,negative
81_3.txt,positive
81_9.txt,positive
8200_10.txt,positive
8200_2.txt,negative
8201_3.txt,negative
8201_7.txt,positive
8202_2.txt,negative
8202_7.txt,positive
8203_3.txt,positive
8203_7.txt,positive
8204_1.txt,negative
8204_7.txt,positive
8205_1.txt,negative
8205_10.txt,negative
8206_1.txt,negative
8206_10.txt,positive
8207_1.txt,negative
8207_8.txt,positive
8208_3.txt,negative
8208_7.txt,negative
8209_1.txt,negative
8209_10.txt,positive
820_1.txt,negative
820_9.txt,negative
8210_10.txt,positive
8210_4.txt,negative
8211_3.txt,negative
8211_9.txt,positive
8212_2.txt,negative
8212_9.txt,positive
8213_10.txt,positive
8213_2.txt,negative
8214_2.txt,negative
8214_7.txt,positive
8215_10.txt,positive
8215_3.txt,negative
8216_2.txt,negative
8216_8.txt,positive
8217_3.txt,negative
8217_8.txt,positive
8218_1.txt,negative
8218_9.txt,positive
8219_3.txt,negative
8219_8.txt,positive
821_1.txt,negative
821_10.txt,positive
8220_1.txt,negative
8220_10.txt,positive
8221_10.txt,positive
8221_2.txt,positive
8222_1.txt,negative
8222_10.txt,positive
8223_1.txt,negative
8223_10.txt,positive
8224_1.txt,negative
8224_10.txt,positive
8225_1.txt,negative
8225_8.txt,positive
8226_1.txt,negative
8226_9.txt,positive
8227_2.txt,negative
8227_7.txt,positive
8228_2.txt,negative
8228_7.txt,positive
8229_3.txt,negative
8229_8.txt,positive
822_1.txt,negative
822_10.txt,negative
8230_3.txt,negative
8230_7.txt,positive
8231_1.txt,negative
8231_7.txt,negative
8232_1.txt,negative
8232_7.txt,positive
8233_2.txt,positive
8233_8.txt,positive
8234_2.txt,negative
8234_7.txt,positive
8235_3.txt,negative
8235_7.txt,positive
8236_4.txt,negative
8236_8.txt,positive
8237_1.txt,negative
8237_10.txt,positive
8238_1.txt,negative
8238_10.txt,positive
8239_1.txt,negative
8239_9.txt,positive
823_1.txt,negative
823_7.txt,negative
8240_1.txt,negative
8240_10.txt,positive
8241_1.txt,negative
8241_9.txt,positive
8242_10.txt,positive
8242_4.txt,positive
8243_3.txt,negative
8243_7.txt,negative
8244_10.txt,positive
8244_3.txt,negative
8245_10.txt,positive
8245_4.txt,negative
8246_2.txt,negative
8246_8.txt,positive
8247_10.txt,positive
8247_2.txt,negative
8248_3.txt,positive
8248_8.txt,positive
8249_1.txt,negative
8249_7.txt,positive
824_4.txt,negative
824_8.txt,negative
8250_1.txt,positive
8250_8.txt,negative
8251_1.txt,negative
8251_7.txt,positive
8252_4.txt,negative
8252_8.txt,positive
8253_1.txt,positive
8253_8.txt,positive
8254_2.txt,negative
8254_8.txt,positive
8255_1.txt,negative
8255_8.txt,positive
8256_10.txt,positive
8256_4.txt,negative
8257_10.txt,positive
8257_2.txt,negative
8258_10.txt,positive
8258_4.txt,negative
8259_10.txt,positive
8259_2.txt,negative
825_1.txt,negative
825_8.txt,positive
8260_1.txt,negative
8260_10.txt,positive
8261_1.txt,negative
8261_10.txt,positive
8262_10.txt,positive
8262_4.txt,negative
8263_4.txt,positive
8263_8.txt,positive
8264_10.txt,positive
8264_3.txt,negative
8265_1.txt,negative
8265_10.txt,positive
8266_10.txt,positive
8266_2.txt,negative
8267_10.txt,positive
8267_3.txt,positive
8268_10.txt,positive
8268_4.txt,negative
8269_10.txt,positive
8269_3.txt,negative
826_3.txt,negative
826_8.txt,negative
8270_1.txt,negative
8270_10.txt,positive
8271_1.txt,negative
8271_10.txt,positive
8272_1.txt,negative
8272_10.txt,positive
8273_3.txt,negative
8273_9.txt,positive
8274_1.txt,negative
8274_10.txt,positive
8275_10.txt,positive
8275_2.txt,negative
8276_10.txt,positive
8276_3.txt,negative
8277_3.txt,negative
8277_9.txt,positive
8278_1.txt,negative
8278_10.txt,positive
8279_10.txt,positive
8279_2.txt,positive
827_1.txt,negative
827_8.txt,positive
8280_10.txt,positive
8280_4.txt,positive
8281_3.txt,negative
8281_9.txt,positive
8282_10.txt,positive
8282_4.txt,negative
8283_10.txt,positive
8283_4.txt,negative
8284_4.txt,negative
8284_9.txt,positive
8285_10.txt,positive
8285_4.txt,negative
8286_4.txt,negative
8286_9.txt,positive
8287_10.txt,positive
8287_2.txt,negative
8288_10.txt,positive
8288_4.txt,negative
8289_10.txt,positive
8289_4.txt,negative
828_3.txt,negative
828_7.txt,negative
8290_10.txt,positive
8290_4.txt,positive
8291_10.txt,positive
8291_4.txt,negative
8292_1.txt,negative
8292_10.txt,positive
8293_1.txt,negative
8293_7.txt,positive
8294_4.txt,negative
8294_9.txt,positive
8295_10.txt,positive
8295_3.txt,negative
8296_2.txt,negative
8296_8.txt,positive
8297_10.txt,positive
8297_2.txt,negative
8298_2.txt,negative
8298_8.txt,negative
8299_2.txt,negative
8299_8.txt,negative
829_10.txt,positive
829_2.txt,negative
82_10.txt,positive
82_3.txt,negative
8300_3.txt,negative
8300_7.txt,negative
8301_4.txt,positive
8301_8.txt,positive
8302_2.txt,negative
8302_8.txt,positive
8303_10.txt,positive
8303_4.txt,negative
8304_3.txt,negative
8304_7.txt,negative
8305_10.txt,positive
8305_3.txt,positive
8306_4.txt,negative
8306_7.txt,positive
8307_10.txt,positive
8307_2.txt,negative
8308_1.txt,negative
8308_10.txt,negative
8309_4.txt,negative
8309_8.txt,negative
830_4.txt,negative
830_7.txt,positive
8310_1.txt,negative
8310_7.txt,positive
8311_2.txt,negative
8311_8.txt,positive
8312_10.txt,positive
8312_4.txt,negative
8313_1.txt,negative
8313_8.txt,positive
8314_2.txt,negative
8314_7.txt,positive
8315_4.txt,negative
8315_8.txt,positive
8316_10.txt,positive
8316_3.txt,negative
8317_10.txt,positive
8317_2.txt,negative
8318_10.txt,positive
8318_4.txt,negative
8319_10.txt,positive
8319_4.txt,positive
831_4.txt,negative
831_7.txt,positive
8320_10.txt,positive
8320_4.txt,negative
8321_1.txt,negative
8321_10.txt,negative
8322_10.txt,positive
8322_4.txt,negative
8323_10.txt,positive
8323_4.txt,positive
8324_10.txt,positive
8324_2.txt,negative
8325_10.txt,positive
8325_2.txt,negative
8326_10.txt,positive
8326_4.txt,positive
8327_4.txt,negative
8327_9.txt,positive
8328_10.txt,positive
8328_3.txt,negative
8329_10.txt,positive
8329_2.txt,negative
832_4.txt,positive
832_7.txt,negative
8330_3.txt,positive
8330_9.txt,positive
8331_10.txt,positive
8331_3.txt,negative
8332_10.txt,positive
8332_3.txt,negative
8333_3.txt,negative
8333_8.txt,positive
8334_10.txt,positive
8334_3.txt,positive
8335_1.txt,positive
8335_7.txt,positive
8336_2.txt,negative
8336_8.txt,positive
8337_4.txt,negative
8337_7.txt,positive
8338_1.txt,negative
8338_7.txt,positive
8339_3.txt,negative
8339_8.txt,positive
833_3.txt,negative
833_7.txt,negative
8340_4.txt,negative
8340_7.txt,positive
8341_10.txt,negative
8341_2.txt,negative
